topic,retrievedUrl,archivedUrl,sentenceHash,sentence,annotation,set,annotation_real
marijuana legalization,http://www.debate.org/opinions/should-marijuana-be-legalized,http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized,0169cb389f39374ef8b6da35ab9b11b0,Studies suggest that CBD may reverse some of the cognitive impairments of Alzheimers disease .,Argument_for,train,Argument_for
marijuana legalization,http://usliberals.about.com/od/patriotactcivilrights/i/MarijuanaProCon.htm,http://web.archive.org/web/20161119055237/http://usliberals.about.com/od/patriotactcivilrights/i/MarijuanaProCon.htm,04d9adf98b7a541b32bb678b9eb68e7c,"Cannabis is known to ease pain disorders , including the side-effects cancer patients experience throughout treatment .",Argument_for,train,Argument_for
marijuana legalization,http://miami.cbslocal.com/2016/10/10/ballot-breakdown-pros-cons-of-medical-marijuana-in-florida/,http://web.archive.org/web/20161111222449/http://miami.cbslocal.com/2016/10/10/ballot-breakdown-pros-cons-of-medical-marijuana-in-florida/,21497d19f694bbc41eec866a2b59ebc3,Sick people will get the medicine that they need without having to be criminals .,Argument_for,train,Argument_for
marijuana legalization,http://www.economist.com/news/leaders/21692881-argument-legalisation-cannabis-has-been-won-now-difficult-bit-right,http://web.archive.org/web/20161204132417/http://www.economist.com/news/leaders/21692881-argument-legalisation-cannabis-has-been-won-now-difficult-bit-right,519cbd04f12c6a00d064ec87f4b6cf87,"Legalising it deprives organised crime of its single biggest source of income , while protecting and making honest citizens of consumers .",Argument_for,train,Argument_for
marijuana legalization,http://www.drugrehab.us/news/pros-cons-legalizing-recreational-marijuana/,http://web.archive.org/web/20160818235003/http://www.drugrehab.us/news/pros-cons-legalizing-recreational-marijuana/,fddad80d3837842cf2d8442dbd8604c8,The decriminalization of weed would allow more people to use the drug for its believed health benefits .,Argument_for,train,Argument_for
marijuana legalization,http://www.drugrehab.us/news/pros-cons-legalizing-recreational-marijuana/,http://web.archive.org/web/20160818235003/http://www.drugrehab.us/news/pros-cons-legalizing-recreational-marijuana/,d254c53dffe645e6f57f21b5908bdef6,Some believe that marijuana legalization could be a windfall in the form of new taxes applied to its distribution and sale .,Argument_for,train,Argument_for
marijuana legalization,http://extract.suntimes.com/news/10/153/17947/white-house-drug-czar-michael-botticelli-fights-against-marijuana-legalization-claims-gateway-theory,http://web.archive.org/web/20160702050435/http://extract.suntimes.com/news/10/153/17947/white-house-drug-czar-michael-botticelli-fights-against-marijuana-legalization-claims-gateway-theory/,e548c169ef7708751a98b1ae13a023ee,There is no conclusive evidence that the drug effects of marijuana are causally linked to the subsequent abuse of other illicit drugs .,Argument_for,train,Argument_for
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,a1ee73e805449b60d059ff81d2e98ccc,"While such profits might not be possible if marijuana was legalized at the national level and these gangs were undercut by mass production , that is unlikely ever to happen .",Argument_for,train,Argument_for
marijuana legalization,http://www.debate.org/opinions/should-marijuana-be-legalized,http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized,2fc42be71f8ad5431aca84b7ae317fb9,Marijuana is known for ' opening your eyes ' to many of the corrupt ways of the economy .,Argument_for,train,NoArgument
marijuana legalization,http://www.debate.org/opinions/should-marijuana-be-legalized,http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized,2ba21569327d4f8e27988e2057cbb499,Let me ask all you pot haters ..... If you get cancer or know someone you love that does would you not be prepared to try to save them or yourself with cannabis oil ???,Argument_for,train,Argument_for
marijuana legalization,https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,bac67efdfce6a01a8cea426186862de7,"To effectively regulate the sellers of drugs so as to ensure that they only sell drugs to adults , drugs must be legalized , and the sellers licensed .",Argument_for,train,Argument_for
marijuana legalization,http://www.heraldnews.com/news/20161016/pros-and-cons-of-legalizing-marijuana-in-mass,http://web.archive.org/web/20161018105105/http://www.heraldnews.com/news/20161016/pros-and-cons-of-legalizing-marijuana-in-mass,6189a4ee61b8e0577f7eea0f66f45d6b,"A taxed and regulated system will help veterans , federal employees and other medical marijuana patients and caregivers access their medicine of choice without fear of losing their federal benefits or breaking the law .",Argument_for,train,Argument_for
marijuana legalization,http://health.usnews.com/health-news/patient-advice/articles/2016-10-12/marijuanas-public-health-pros-and-cons,http://web.archive.org/web/20161013192633/http://health.usnews.com/health-news/patient-advice/articles/2016-10-12/marijuanas-public-health-pros-and-cons,c04b65e74cc35529827a29cdbd19cadc,"Nearly two decades of research have shown that marijuana can be beneficial in alleviating pain and other symptoms associated with an array of illnesses , including cancer and multiple sclerosis .",Argument_for,train,Argument_for
marijuana legalization,http://www.phoenixnewtimes.com/news/state-publishes-public-arguments-on-arizonas-weed-legalization-measure-hilarity-ensues-8467208,http://web.archive.org/web/20160720175546/http://www.phoenixnewtimes.com/news/state-publishes-public-arguments-on-arizonas-weed-legalization-measure-hilarity-ensues-8467208,a462d46e425da0c3b50a4885952c611f,"There could also be savings from reduced expenditures on arrests , prosecution , and punishment of marijuana possession and trafficking.",Argument_for,train,Argument_for
marijuana legalization,http://www.debate.org/opinions/should-marijuana-be-legalized,http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized,203fce11e189aafb56fee4b6eacd3fcf,It 's on Netflix :) Anonymous says2013-04-17T04 :17:33.267 Report Post Marijuana should be legalized because it 's a natural herb that relaxes you ... It 's better than smoking cigarette 's so why not replace them with it ?,Argument_for,train,Argument_for
marijuana legalization,http://www.debate.org/opinions/should-marijuana-be-legalized,http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized,242e687042ac54ec48e111e73416c2d5,"Anonymous says2013-04-21T18 :20:30.890 Report Post Marijuana should be legalized because it would save and make the government millions , alcohol and cigarettes are legal and they are way worse than marijuana so what are we waiting for legalize it !",Argument_for,train,Argument_for
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,b8bb57cbef3dc15c5d8f41db3b963b29,"Legalization would lower prices and open competition ; thus , drug cartels ( that might include terrorists ) would lose all or some of their business .",Argument_for,train,Argument_for
marijuana legalization,http://www.economist.com/news/leaders/21692881-argument-legalisation-cannabis-has-been-won-now-difficult-bit-right,http://web.archive.org/web/20161204132417/http://www.economist.com/news/leaders/21692881-argument-legalisation-cannabis-has-been-won-now-difficult-bit-right,f4ec201b5a0dc4ceab8456a5cb13d425,"Those who would rather ban the drug should stop flogging the dead horse of prohibition and start campaigning for versions of legalisation that do the least harm ( just as the temperance movement these days lobbies for higher taxes on booze , rather than a ban ) .",Argument_for,train,Argument_for
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,72c88eca6c87cfbabbe33931dd5f918c,The legalization of marijuana would remove another temptation that could lead a young impressionable individual down the wrong road .,Argument_for,train,Argument_for
marijuana legalization,http://www.debate.org/opinions/should-marijuana-be-legalized,http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized,fa6221c910d1560588b3ac0b52e02a71,Marijuana can help treat Alzheimers by one of the major components called cannabidiol ( CBD ) .,Argument_for,train,Argument_for
marijuana legalization,https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,07a0692b27afd8e89a3abd5822e02a87,"It is argued that persons should be able to do whatever they want with their bodies , including the recreational use of drugs , as long as they do not harm others .",Argument_for,train,Argument_for
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,bc7adadb106eb1a01d43fb321d9862b2,"To equate marijuana use with alcohol consumption is , at best , uninformed and , at worst , actively misleading .",Argument_for,train,Argument_for
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,f6497aa9a25172c8dbb2b1fbc5e02b07,Drug busts often trap young people in a flawed system that turns them into lifelong criminals .,Argument_for,train,Argument_for
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,7613eaa1b03bbb4a27af5acb3d97dc07,"The only way California could effectively eliminate the black market for marijuana , according to Dr. Pacula , is to take away the substantial profits in the market and allow the price of marijuana to fall to an amount close to the cost of production .",Argument_for,train,NoArgument
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,8922fb91ab74153838c99972201ae9a0,Legalization would reduce the risks and thus reduce the prices .,Argument_for,train,Argument_for
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,e8857c093c46184ea969d77b0394be79,"The same sort of analysis today would show that the harm caused by drug prohibition far outweighs the harm it prevents , even without taking into account the value to each individual of being sovereign over his own body and mind .",Argument_for,train,Argument_for
marijuana legalization,http://www.newhealthadvisor.com/Pros-and-Cons-of-Weed.html,http://web.archive.org/web/20160511181255/http://www.newhealthadvisor.com:80/Pros-and-Cons-of-Weed.html,c38172812dec6f2c09c1ee016a60cc31,"Pot smokers have better reaction to sugars , so they do n't put on fat .",Argument_for,train,Argument_for
marijuana legalization,https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,1b7254622490d9bda4e9447149baf006,"When alcohol use was outlawed during prohibition , it gave rise to gang warfare and spurred the formation of some of the most well known criminals of the era , among them the infamous Al Capone .",Argument_for,train,NoArgument
marijuana legalization,http://www.ocregister.com/articles/marijuana-709055-money-.html,http://web.archive.org/web/20161005124306/http://www.ocregister.com/articles/marijuana-709055-money-.html,6edf5b87c1f8967c262afccc8c2b21a5,"Jaime Smith , deputy communications director for the governors office , said , The legalization initiative was not driven by a desire for a revenue , but it has provided a small assist for our state budget . ",Argument_for,train,Argument_for
marijuana legalization,http://www.ibtimes.com/pros-cons-drug-legalization-us-246712,http://web.archive.org/web/20161005205801/http://www.ibtimes.com/pros-cons-drug-legalization-us-246712,68d51720f8800f0c05020b54c18a3362,"Just as important , drug legalization would translate into higher tax revenues generated by the sale of these newly-legalized products in the open commercial marketplace .",Argument_for,train,Argument_for
marijuana legalization,http://www.usnews.com/debate-club/should-marijuana-use-be-legalized/marijuana-legalizations-costs-outweigh-its-benefits,http://web.archive.org/web/20160331141900/http://www.usnews.com/debate-club/should-marijuana-use-be-legalized/marijuana-legalizations-costs-outweigh-its-benefits,bcd22967addb405d4d4933bc904761a7,Legalization will mean that marijuana businesses can promote their products and package them in attractive ways to increase their market share .,Argument_for,train,Argument_for
marijuana legalization,https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,9a403384724f7138eaaa2d4b52b94303,"Once those involved in the narcotics trade have a legal method of settling business disputes , the number of murders and violent crime could drop .",Argument_for,train,Argument_for
marijuana legalization,https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,669859b85f9db9ac6cb1bdabe296cc20,"Drug addiction , like prostitution , and like liquor , is not a police problem ; it never has been , and never can be solved by policemen .",Argument_for,train,Argument_for
marijuana legalization,http://miami.cbslocal.com/2016/10/10/ballot-breakdown-pros-cons-of-medical-marijuana-in-florida/,http://web.archive.org/web/20161111222449/http://miami.cbslocal.com/2016/10/10/ballot-breakdown-pros-cons-of-medical-marijuana-in-florida/,c28d03ffd75c073bce795ce151bbfc62,Legalization solves all these issues and puts organized crime out of the cannabis business .,Argument_for,train,Argument_for
marijuana legalization,http://www.nytimes.com/interactive/2014/07/27/opinion/sunday/high-time-marijuana-legalization.html,http://web.archive.org/web/20161113045942/http://www.nytimes.com/interactive/2014/07/27/opinion/sunday/high-time-marijuana-legalization.html,2306fc3b78bb3ee056bb0d704f5fa4d1,"Claims that marijuana is a gateway to more dangerous drugs are as fanciful as the Reefer Madness  images of murder , rape and suicide .",Argument_for,train,Argument_for
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,ca024b374fb34ddec07d81047e4f1ef6,"Even if the drug is shown to be harmful , is n't it the right of every person to choose what harms him or her ?",Argument_for,train,NoArgument
marijuana legalization,http://extract.suntimes.com/news/10/153/17947/white-house-drug-czar-michael-botticelli-fights-against-marijuana-legalization-claims-gateway-theory,http://web.archive.org/web/20160702050435/http://extract.suntimes.com/news/10/153/17947/white-house-drug-czar-michael-botticelli-fights-against-marijuana-legalization-claims-gateway-theory/,c4a3e4f2fbc0d4370127b8dbd68b9602,"Despite plenty of evidence to the contrary , the White Houses official argument against legalizing marijuana still rests on the notion that legalizing and regulating pot will increase illicit drug use among young people .",Argument_for,train,Argument_for
marijuana legalization,https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,e0de751888e5f3814c21ce4eebf6bb66,"With the profit motive gone , no effort would be made to encourage its use by private dispensers of narcotics , and the drug peddler would disappear .",Argument_for,train,Argument_for
marijuana legalization,http://learn.genetics.utah.edu/content/addiction/cannabis/,http://web.archive.org/web/20160518062440/http://learn.genetics.utah.edu:80/content/addiction/cannabis,8bd314cd29545e18b8d410e979b89431,"On the other hand , some supporters think changing the perception of marijuana from a party drug to a medication might make it less attractive to teens wanting to defy or rebel .",Argument_for,train,Argument_for
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,414edae57f3baa11ff4838c332a1ef60,"Although some studies have been disputed , marijuana abuse has been tied to brain damage , cancer , lung damage , depression , amotivational syndrome , and even death .",Argument_against,train,Argument_against
marijuana legalization,http://www.marketwatch.com/story/warning-pot-pushers-are-hiding-an-inconvenient-truth-from-voters-2016-11-05,http://web.archive.org/web/20161130041150/http://www.marketwatch.com/story/warning-pot-pushers-are-hiding-an-inconvenient-truth-from-voters-2016-11-05,b5aea122e1ba524d58747aaf5906108f,"The people pushing it  the business people who want to sell it , and the political hacks who want to tax it  are deliberately misleading you .",Argument_against,train,Argument_against
marijuana legalization,http://www.teenink.com/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana/,http://web.archive.org/web/20160518041046/http://www.teenink.com:80/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana,434b45084d0908247981c6b2e03e3f8b,"Marijuana affects teens and their ability to concentrate in school , and drug-using parents will neglect or abuse their children .",Argument_against,train,Argument_against
marijuana legalization,http://www.thecannabist.co/2016/09/19/nevada-marijuana-against-legalization/63389/,http://web.archive.org/web/20160920130033/http://www.thecannabist.co/2016/09/19/nevada-marijuana-against-legalization/63389/,53ec9ab0e0c13752fa4ebda529280fd5,"â€œ Commercializing marijuana and trying to turn the Vegas Strip into the â€˜ Amsterdam of the West , will harm both efforts . ",Argument_against,train,Argument_against
marijuana legalization,http://www.newhealthadvisor.com/Pros-and-Cons-of-Weed.html,http://web.archive.org/web/20160511181255/http://www.newhealthadvisor.com:80/Pros-and-Cons-of-Weed.html,ec102f56f7df926e2dcb92199378b47a,"Heavy use may also lower your testosterone levels , which in turn will affect your sperm count and quality .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,81eaef178a9e189224a38bb84646bb0c,"Even if one overlooks its inherently harmful properties , marijuana that is commonly sold is likely to be far less safe than that studied in the lab or elsewhere .",Argument_against,train,Argument_against
marijuana legalization,https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,http://web.archive.org/web/20161112203346/https://en.wikipedia.org/wiki/Arguments_for_and_against_drug_prohibition,3af9df67d152dcb8cc4cb04664ebda37,"Underground sellers may adhere to a "" code or honor "" and not sell to minors , but , when they do sell to minors , it is very difficult to expose .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,deff695562154b1122cb28781a9c0e1f,"Furthermore , studies have shown that legalized marijuana will provide nowhere near the economic windfall proclaimed by some proponents .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,65e9a935969daf229abe0159673dcd66,"There is strong evidence to suggest that legalizing marijuana would serve little purpose other than to worsen the states drug problems  addiction , violence , disorder , and death .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,ab5cdc64b689ca0466fe0475b4d7ac88,"Consider cigarettes : While their purchase by people under 18 is illegal , 20 percent of high school students admit to having smoked cigarettes in the past 30 days .",Argument_against,train,Argument_against
marijuana legalization,http://www.heraldnews.com/news/20161016/pros-and-cons-of-legalizing-marijuana-in-mass,http://web.archive.org/web/20161018105105/http://www.heraldnews.com/news/20161016/pros-and-cons-of-legalizing-marijuana-in-mass,db2d095404c8f32c100b5f0be45245c2,"People will be able to ( develop ) mini pot farms on their property worth tens of thousands of dollars , even over the objection of neighbors , or if they are close to schools .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,0922e0584a2964d5df55960f0b1ec27f,"Even where decriminalized , marijuana trafficking remains a source of violence , crime , and social disintegration .",Argument_against,train,NoArgument
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,eb65b3bd03f325acd776cad79f4830f8,"Despite claims to the contrary , the social costs of legalizing marijuana will dwarf the meager taxes raised .",Argument_against,train,Argument_against
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,06a335b3626a4bf7d8b733ac358a7810,"Marijuana use is n't truly a "" victimless crime "" when you consider all the crimes that may be committed when the user is under the influence of the drug .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,88ab444d0fe906e50fe71fff682e03a7,"Legalization of marijuana would increase demand for the drug and almost certainly exacerbate drug-related crime , as well as cause a myriad of unintended but predictable consequences .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,5f27a98a38cdb364fb05d33981c50e06,"While correlation does not necessarily reflect causation , and while the science is admittedly mixed as to whether it is the drug itself or the people the new user associates with who cause the move on to cocaine , heroin , LSD , or other drugs , the RAND Corporation reports that marijuana prices and cocaine use are directly linked , suggesting a substitution effect between the two drugs .",Argument_against,train,Argument_against
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,1793de2310b7e41995b5d43e841482ed,This is particularly a problem since most people will not directly start abusing the harder drugs that are generally understood to be harmful .,Argument_against,train,Argument_against
marijuana legalization,http://www.teenink.com/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana/,http://web.archive.org/web/20160518041046/http://www.teenink.com:80/hot_topics/what_matters/article/311685/Against-Legalizing-Marijuana,91cd616e43ab3f95f26b1e9dc0373a3c,"It has made a negative impact on people 's lives and i want people to know that marijuana is n't just somthing fun to do , but somthing dangerous and a life risk .",Argument_against,train,Argument_against
marijuana legalization,http://www.huffingtonpost.com/dr-howard-samuels/legalizing-marijuana_b_4144180.html,http://web.archive.org/web/20160814011111/http://www.huffingtonpost.com/dr-howard-samuels/legalizing-marijuana_b_4144180.html,8036e73a89473601a2ea7f321616a14d,"But the truth is , alcohol has created so much dysfunction and destruction in our society , why would we want to introduce yet another drug that gets people high and back its usage with the power of Congress ?",Argument_against,train,Argument_against
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,cb6dd5497cc2c82e1ef20067b3adff47,"Any time you make something legal , you increase the accessibility to children .",Argument_against,train,Argument_against
marijuana legalization,http://www.marketwatch.com/story/warning-pot-pushers-are-hiding-an-inconvenient-truth-from-voters-2016-11-05,http://web.archive.org/web/20161130041150/http://www.marketwatch.com/story/warning-pot-pushers-are-hiding-an-inconvenient-truth-from-voters-2016-11-05,4bd9e78735711122309da7a85a4f04a6,Medical researchers at Columbia University found that drivers who had used marijuana were more than twice as likely to have a car crash .,Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,40fd7af284e523ade320f5ebfa60ba5b,"There is no doubt that if marijuana were legalized , more people , including juveniles , would consume it .",Argument_against,train,Argument_against
marijuana legalization,http://www.balancedpolitics.org/marijuana_legalization.htm,http://web.archive.org/web/20161018164722/http://balancedpolitics.org/marijuana_legalization.htm,4da3c89f1d5c89732cbbb15ca31bcea1,More widespread use would increase the dangers of secondhand smoke-damage to bystanders .,Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,df06e913c84498d72dd73e4bd924d85e,"This may require changes in drug policy , and perhaps in sentencing guidelines for marijuana users charged with simple possession , but simply legalizing a harmful drug  that is , giving up  is not a responsible option .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,f88bea0df134e35a35507a97ac49f52c,"Marijuana advocates often point to the Netherlands as a well-functioning society with a relaxed attitude toward drugs , but they rarely mention that Amsterdam is one of Europes most violent cities .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,49faacb1c83233c12dc82451c75f3391,"Thus , while it is true that both alcohol and marijuana are less intoxicating than other mood-altering drugs , that is not to say that marijuana is especially similar to alcohol or that its use is healthy or even safe .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,672e6450478b9033b149161d83a93f8e,"Although those who oppose the legalization of marijuana have every reason to believe that further , legitimate scientific research will confirm the dangers of its use , no side should try to thwart the sober judgment of the national legislature and sister states .",Argument_against,train,Argument_against
marijuana legalization,http://www.debate.org/opinions/should-marijuana-be-legalized,http://web.archive.org/web/20160515043225/http://www.debate.org:80/opinions/should-marijuana-be-legalized,d5f9f92720179c23183bb33e58a916d1,Pot slows down your reflexes and you are not aware of what the hell is going on .,Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,ccd1b249d5e62431e76b9ccfe245e236,"If the heavy taxation of cigarettes is unable even to come close to making up for the health and other costs associated with their use , it seems doubtful at best that marijuana taxes would be sufficient to cover the costs of legalized marijuana  especially considering that , in addition to the other dangers of smoking marijuana , the physical health effects of just three to four joints are equivalent to those of an entire pack of cigarettes .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,b12510f71e3e89994b6621daa659b100,"In Los Angeles , police report that areas surrounding cannabis clubs have experienced a 200 percent increase in robberies , a 52.2 percent increase in burglaries , a 57.1 percent increase in aggravated assault , and a 130.8 percent increase in burglaries from automobiles .",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,3c3a3ad56945ed533221e298d4ff4619,"As cheap marijuana floods the market both in and outside of California , use of many different types of drugs will increase , as will marijuana use .",Argument_against,train,Argument_against
marijuana legalization,http://health.usnews.com/health-news/patient-advice/articles/2016-10-12/marijuanas-public-health-pros-and-cons,http://web.archive.org/web/20161013192633/http://health.usnews.com/health-news/patient-advice/articles/2016-10-12/marijuanas-public-health-pros-and-cons,08c506ae09065c7669e68f949875604d,Legalization will pose a challenge for law enforcement in determining truly impaired driving from marijuana .,Argument_against,train,Argument_against
marijuana legalization,https://news.vice.com/story/heres-who-bankrolls-the-fight-against-marijuana-legalization,http://web.archive.org/web/20161027114055/https://news.vice.com/story/heres-who-bankrolls-the-fight-against-marijuana-legalization,a7fc07bbc68b06cd276a97bf034756b5,"Insys has said it opposes legalization because federal regulators have not approved marijuana for medical use and because the proposed law fails to protect the safety of Arizonas citizens , and particularly its children . ",Argument_against,train,Argument_against
marijuana legalization,http://www.heritage.org/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,http://web.archive.org/web/20160513004400/http://www.heritage.org:80/research/reports/2010/09/legalizing-marijuana-why-citizens-should-just-say-no,fa763211195ed2a89fddfd6cfab8bfca,This damage affects drug users ability to work and can put others at risk .,Argument_against,train,Argument_against
